round,timestamp,hit_rate,miss_rate,latency_mean,latency_p95,latency_p99,bandwidth_total_bytes,avg_cache_utilization,redundancy_mean
10,1763762548.4260218,60.929481774158575,39.070518225841425,1.821814866171325,3.8897171378135655,5.240788872241972,3.465066133423278,71798581,28.99404761904762,22.113411341134114
11,1763762553.907937,61.631515835508225,38.36848416449178,1.816975692570222,3.8703246712684627,5.2221584272384645,3.4458512614328374,73232284,28.99404761904762,22.34923492349235
12,1763762559.419671,62.30405544972574,37.69594455027426,1.8159628416261762,3.8574382305145263,5.200280761718747,3.426958297950472,74662324,28.99404761904762,22.608460846084608
1,1763762971.40801,64.30846370698745,35.69153629301255,5.626222055349662,4.747416591644282,156.67822838306446,3.3657061697045343,81117956,63.78782242063493,23.242124212421242
2,1763763094.922658,64.6664752607905,35.333524739209494,5.98730251127922,5.414360046386719,156.38545846939087,3.357748216203571,83497241,63.78782242063493,23.565256525652565
3,1763763219.135715,65.09618912826964,34.90381087173036,6.4444410218291175,14.60259747505189,156.13693870544435,3.3473187608114485,85634841,63.78782242063493,23.893789378937893
4,1763763344.38709,65.58008425574096,34.41991574425904,7.108349059970442,28.590263247489858,155.73236769199372,3.3333367751528167,87161456,63.78782242063493,24.071107110711072
5,1763763470.06005,66.06433253722241,33.93566746277758,7.713869579718288,39.799919748306145,155.3230560970306,3.320290665176076,89002529,63.78782242063493,24.325832583258325
6,1763763593.802473,66.57239649434878,33.42760350565121,8.375842147374437,48.983337402343665,155.01246773242943,3.3076538719058233,90899124,63.78782242063493,24.705670567056707
7,1763763717.2445261,67.09261407199166,32.90738592800834,9.09579958399333,58.34996370077131,154.15566673040388,3.291043309021566,92185851,63.78782242063493,24.945094509450946
8,1763763841.0724852,67.61423477916381,32.38576522083619,9.825675110549586,63.974597930908146,153.8039633560181,3.274994444068681,93695092,63.78782242063493,25.18901890189019
9,1763763964.337705,68.15273928395156,31.84726071604845,10.486566205270298,67.18666887283325,153.33265670537935,3.2600706177151753,95271048,63.78782242063493,25.534653465346533
10,1763764088.058555,68.68833673383828,31.311663266161716,11.19739388679891,70.44834656715392,152.55226667404173,3.243904711329737,96845214,63.78782242063493,25.854185418541853
11,1763764211.376951,69.19502941661626,30.804970583383735,11.977498283062605,75.29896142482757,151.8656313133233,3.2261780392588113,97769183,63.78782242063493,25.995499549954996
12,1763764335.062428,69.68511390168486,30.314886098315135,12.847932559715176,79.51985648870466,150.2598766613004,3.2093520121159673,98790390,63.78782242063493,26.145814581458147
1,1763764944.309244,69.40612761238,30.593872387620003,12.477131328989563,78.25666238069529,149.0222845220565,3.2188767199251376,102887315,74.56460813492063,26.324932493249324
1,1763764991.559881,24.96831432192649,75.03168567807352,2.970003691614052,6.561122751235961,7.540280351638795,3.732572877059569,491853,0.0,6.473684210526316
2,1763765003.69445,21.62162162162162,78.37837837837837,2.518244906281873,6.429881036281586,7.187386536598251,3.77027027027027,555068,0.0,5.245098039215686
2,1763765006.78442,69.33710687495699,30.662893125043013,12.4956529556138,78.00259565114975,148.46750895977019,3.2204425022365974,103895936,74.56460813492063,26.376237623762375
3,1763765013.694253,19.82758620689655,80.17241379310344,2.255034666450046,6.241722583770752,6.78689581155777,3.7876175548589344,617461,0.0,4.884955752212389
4,1763765022.5517492,18.81188118811881,81.1881188118812,2.0603347490329553,6.143540763854981,6.772297205924987,3.811221122112211,680204,0.0,4.697478991596639
5,1763765034.9588401,18.37435603892387,81.62564396107614,1.9193607667683872,5.9591632604599,6.740797410011291,3.8334287349742415,743135,0.0,4.415384615384616
6,1763765045.257962,17.99498746867168,82.00501253132832,1.8086715295500027,5.664686703681946,6.722988033294677,3.8451127819548874,803392,0.0,4.217391304347826
7,1763765055.878824,17.636526410026857,82.36347358997314,1.7158853118720605,5.497679662704467,6.709581215381623,3.8446732318710835,863284,0.0,4.062068965517241
8,1763765066.515908,17.32473811442385,82.67526188557615,1.6739047823367246,5.302869236469262,6.6842783308029174,3.837630942788074,926470,0.0,3.858974358974359
3,1763765071.158369,69.41374421345724,30.586255786542765,12.55705416951714,77.7080748796463,148.208967409134,3.219137015083446,104783023,74.56460813492063,26.423042304230425
9,1763765076.407778,17.136580007323325,82.86341999267668,1.6182940534426153,5.132661819458008,6.6661311864852895,3.8443793482240936,986775,0.0,3.7763975155279503
10,1763765086.428239,16.880053908355794,83.11994609164421,1.5655738809359363,4.542955374717713,6.62251368522644,3.850741239892183,1048452,0.0,3.765432098765432
11,1763765099.6876302,16.79675304402123,83.20324695597877,1.524634408533964,4.41485252380371,6.610845384597779,3.856072432094911,1110154,0.0,3.6568047337278107
12,1763765110.6655428,16.642505073934473,83.35749492606553,1.4882023595111478,4.315420722961425,6.592745380401611,3.861119164975355,1171392,0.0,3.6470588235294117
4,1763765132.758688,69.50852472636943,30.491475273630574,12.629296859918005,77.37466502189636,147.66660594940186,3.217369924799281,105703630,74.56460813492063,26.484248424842484
5,1763765189.433931,69.64342780253973,30.356572197460263,12.674419086262773,77.07059943675988,147.32906798362737,3.2144899503826423,106619122,74.56460813492063,26.562556255625562
6,1763765249.81456,69.76992330776926,30.230076692230746,12.74831957093236,76.5635013580322,147.00125940322891,3.211437145715238,107547235,74.56460813492063,26.631863186318633
7,1763765316.979383,69.93880230915983,30.061197690840167,12.832635018994141,76.07028408050532,146.70240591049165,3.20731233946962,108477528,74.56460813492063,26.684968496849685
8,1763765409.39614,70.14554171132183,29.85445828867818,13.08467243704182,75.85526227951038,146.43069289207438,3.2021221764989813,109360254,74.56460813492063,26.753375337533754
9,1763765481.620621,70.35107477657773,29.648925223422268,13.210360809311753,75.51777291297913,146.14281873703007,3.197348911449429,110270146,74.56460813492063,26.80918091809181
10,1763765558.57217,70.59064083648727,29.409359163512732,13.379762593124116,75.10362038612365,145.5781857061386,3.1915373019436784,111236542,74.56460813492063,26.875787578757876
11,1763765637.519437,70.81181016766249,29.188189832337514,13.546089656544428,74.70148220062252,145.19337820053101,3.1856030850532027,112054896,74.56460813492063,26.943294329432945
12,1763765718.967776,71.01915576517119,28.98084423482881,13.737616025161707,74.23566551208495,144.8768674850464,3.1799825785339286,112939588,74.56460813492063,26.997299729972998
1,1763766081.2445078,72.08595631654374,27.914043683456256,13.651184248799211,73.17482967376708,142.94047510147075,3.1454789648626544,119004694,26.934895833333332,27.27092709270927
2,1763766207.2490509,72.25817020230977,27.741829797690226,13.883906117032312,73.76063241958616,142.80075731277424,3.1413636735939954,121297339,26.934895833333332,27.424842484248426
3,1763766331.9247491,72.47403210576016,27.52596789423985,14.145598163951307,74.33589911460876,142.57168555259705,3.135845548907791,123251538,26.934895833333332,27.573357335733572
4,1763766455.9241369,72.72986238934175,27.270137610658253,14.443825550841684,75.27897845506659,142.2110221743583,3.128933298273293,124986569,26.934895833333332,27.72097209720972
5,1763766580.375464,72.99463115376,27.005368846240003,14.775303611513078,76.22486448287964,141.75721213817602,3.121272337073943,126602564,26.934895833333332,27.86858685868587
6,1763766704.936149,73.2806482268794,26.719351773120593,15.137137700682231,77.52128481864929,140.9466416835785,3.112803767032747,128251260,26.934895833333332,28.013501350135012
7,1763766829.509471,73.5739954955273,26.4260045044727,15.544703233460613,78.66212158203096,140.4236026287076,3.103680535453307,129674360,26.934895833333332,28.175517551755174
8,1763766955.559665,73.86683971084875,26.13316028915125,15.928830179320988,79.612539768219,140.01334472894675,3.094483518937174,131131321,26.934895833333332,28.337533753375336
9,1763767080.1542091,74.16699982078606,25.83300017921394,16.351171983527635,80.79099500179291,139.2561984968191,3.0846854795351466,132385990,26.934895833333332,28.47884788478848
10,1763767204.788106,74.4536830851158,25.546316914884198,16.767611663136154,81.82992813587175,138.85018895626092,3.0749215169530193,133680834,26.934895833333332,28.62916291629163
11,1763767328.717931,74.73621167667088,25.263788323329116,17.159581976414547,82.83185031414033,138.23103630781188,3.0652876100239563,134954020,26.934895833333332,28.737173717371736
12,1763767453.783938,75.03057128425978,24.969428715740225,17.60017360344513,83.74268286228178,137.7040133857725,3.0552941489220298,136101265,26.934895833333332,28.87938793879388
1,1763767755.905474,75.12325734073092,24.87674265926908,17.07843605866447,82.79649764299393,136.3689392805103,3.0489424970714314,142285381,70.01277281746032,29.33213321332133
2,1763767761.9089222,75.01623852159405,24.98376147840595,16.918946921183945,82.43448562622072,135.82380281448368,3.0525554975355655,144894132,70.01277281746032,29.686768676867686
3,1763767768.662848,74.98063614208978,25.019363857910214,16.75698213264956,82.02849984169006,135.34584188461304,3.053960617376465,147286890,70.01277281746032,30.005400540054005
4,1763767774.058625,75.01088646967341,24.989113530326595,16.5756484265498,81.63538243770597,134.89128127098095,3.0536174183514775,149543274,70.01277281746032,30.381638163816383
5,1763767779.512107,75.07943434144782,24.920565658552174,16.3981678033893,81.24469432830806,134.44071275711073,3.051753701302293,151651964,70.01277281746032,30.722772277227723
6,1763767784.5815701,75.17567387162154,24.82432612837846,16.212017384558028,80.84013342857365,134.0115818428994,3.048618274937194,153654219,70.01277281746032,31.08910891089109
7,1763767789.531477,75.3107943754456,24.689205624554404,16.027237117811513,80.38313937187195,133.5696282148357,3.04474839884729,155632482,70.01277281746032,31.46984698469847
8,1763767796.293796,75.48665972846398,24.513340271536023,15.841852948030802,79.95653694868085,132.88215373277663,3.0390273901319835,157335398,70.01277281746032,31.847884788478847
9,1763767802.9583008,75.66916222698123,24.33083777301877,15.656907654678955,79.4893045425415,132.42591531276693,3.033261170209662,159105770,70.01277281746032,32.2025202520252
10,1763767808.9530199,75.86671658554849,24.13328341445152,15.479671156446571,79.09266309738159,131.9025859451294,3.0266624427612823,160714739,70.01277281746032,32.52925292529253
11,1763767813.476577,76.07663113878598,23.92336886121401,15.287620358477072,78.6396335959434,131.4303248620032,3.019879326409563,162453087,70.01277281746032,32.8955895589559
12,1763767820.551862,76.29357695325636,23.706423046743637,15.113266792497537,78.14645665884015,130.43388610363,3.0126106938684005,164054320,70.01277281746032,33.25652565256526
1,1763767836.18386,76.32779006580922,23.672209934190764,14.786255369844996,77.22490100860594,129.1743970584867,3.007776958575681,170229633,27.64305555555556,33.603960396039604
2,1763767845.377994,76.20637772774506,23.793622272254936,14.6813460544544,76.91077061891555,128.77857078552142,3.0117823432629027,173071259,27.64305555555556,33.8982898289829
3,1763767855.664706,76.17801608579089,23.821983914209117,14.573735713016571,76.51455931663506,128.4234012913707,3.0129329758713137,175453670,27.64305555555556,34.16921692169217
4,1763767864.28019,76.18623064962082,23.81376935037918,14.450829520478605,76.12944397926327,127.91246506690972,3.013108107390956,177878229,27.64305555555556,34.496849684968495
5,1763767870.722181,76.22001502203408,23.77998497796593,14.324373062549817,75.66971716880796,127.49548291206337,3.0122644928487765,180136214,27.64305555555556,34.81368136813681
6,1763767877.3417401,76.29552257420804,23.704477425791968,14.194341285036986,75.32870376110075,127.08227767467508,3.010388085141764,182293139,27.64305555555556,35.15841584158416
7,1763767885.718008,76.39033764792329,23.609662352076707,14.051182187664303,74.879469871521,126.662065219879,3.0075792221405777,184397010,27.64305555555556,35.442844284428446
8,1763767891.741858,76.51599069115152,23.48400930884849,13.915472393402913,74.4813899397849,126.22392065763472,3.0033688682025588,186314011,27.64305555555556,35.695769576957694
9,1763767896.840878,76.65578053559766,23.344219464402354,13.77845444971908,74.02377185821528,125.66541484355926,2.998809224739989,188150758,27.64305555555556,35.975697569756974
10,1763767902.153729,76.80901689425814,23.19098310574186,13.641229294091952,73.5701607465744,125.22953815460193,2.993825474017813,189958600,27.64305555555556,36.23672367236723
11,1763767906.789593,76.95684626112235,23.04315373887765,13.501084838215382,73.14223781824099,124.91103969335562,2.9886566753746733,191781084,27.64305555555556,36.50675067506751
12,1763767911.668991,77.09775443433686,22.902245565663137,13.364806750648832,72.71793800592422,124.50898630619095,2.984218906245449,193698399,27.64305555555556,36.84428442844285
1,1763767926.91328,77.113066732416,22.886933267584,13.099065102770846,71.78325457572936,123.73502317428589,2.9807778020123092,199870709,88.19742063492065,37.14941494149415
2,1763767934.57548,77.0092183237701,22.990781676229894,13.014948051343149,71.44280021190634,123.53377536296843,2.9843006302323394,202604340,88.19742063492065,37.40774077407741
3,1763767941.262343,76.95518156339914,23.04481843660087,12.924025100202172,71.0725798606872,123.06847307205197,2.986112859827553,205220306,88.19742063492065,37.657065706570656
4,1763767946.662497,76.9652743758723,23.0347256241277,12.824266571984758,70.77872008085234,122.77831516027454,2.9862881385697517,207618228,88.19742063492065,37.91719171917192
5,1763767951.915667,76.99239031894727,23.007609681052717,12.721088511034948,70.45764136314392,122.3923468351365,2.9858703515471188,209914689,88.19742063492065,38.193519351935194
6,1763767957.22386,77.05158969566934,22.948410304330668,12.61891227697051,70.14588415622711,122.14726865291595,2.9842277875809136,212106948,88.19742063492065,38.43024302430243
7,1763767962.0287921,77.13602939525023,22.863970604749774,12.511246979525495,69.81637692451477,121.88945565223692,2.981627968610329,214162813,88.19742063492065,38.62826282628263
8,1763767968.2650821,77.23150145675332,22.76849854324667,12.407802836236359,69.47584843635558,121.54870500087735,2.9786891444076242,216089362,88.19742063492065,38.90819081908191
9,1763767973.045229,77.34557706282618,22.654422937173813,12.30021658371515,69.08460414409635,121.32347654819488,2.9748563123472285,217918694,88.19742063492065,39.13411341134113
10,1763767980.607946,77.47095367847412,22.529046321525886,12.198412483535476,68.72400798797607,121.07688663482668,2.970916621253406,219846098,88.19742063492065,39.38883888388839
11,1763767985.438004,77.59174955230965,22.40825044769035,12.089837304162435,68.39475216865536,120.78777553558348,2.9668558113443657,221672746,88.19742063492065,39.64356435643565
12,1763767991.140378,77.71570134973518,22.284298650264823,11.984589916144847,68.03389320373532,120.55367317914961,2.962762685802153,223558831,88.19742063492065,39.86768676867687
1,1763768003.54015,77.74936061381074,22.25063938618926,11.742408831917254,67.27058937549583,120.02093168020242,2.9594721093893654,229710591,88.43067956349205,40.073807380738074
2,1763768010.102205,77.64682447461904,22.353175525380962,11.678592228087243,67.02124085426325,119.92021906137458,2.9627087414096476,232489047,88.43067956349205,40.2988298829883
3,1763768017.2448509,77.60331906443253,22.396680935567467,11.608863288786635,66.76418068408962,119.80184042930613,2.9642508415080813,234956765,88.43067956349205,40.49144914491449
4,1763768022.479298,77.59390381502133,22.40609618497866,11.532604074281458,66.51058905124661,119.64094649791701,2.964830016515952,237313060,88.43067956349205,40.6948694869487
5,1763768028.952276,77.61993016493565,22.38006983506434,11.451167015399696,66.27242612838745,119.44088845253016,2.964405205591672,239563530,88.43067956349205,40.88478847884789
6,1763768033.953349,77.67043009238962,22.329569907610377,11.370393298218987,65.97959589958191,119.26712808609005,2.9630763290309345,241650583,88.43067956349205,41.1017101710171
7,1763768039.960833,77.7372306440613,22.262769355938694,11.29016327127607,65.69668526649467,119.00314384460356,2.9612621990372383,243728186,88.43067956349205,41.32043204320432
8,1763768046.661867,77.82283884738527,22.177161152614726,11.205453520537581,65.39650346040726,118.7779551982877,2.9588165540139926,245732418,88.43067956349205,41.560756075607564
9,1763768053.063379,77.9259143176164,22.074085682383593,11.119603864270799,65.12192811965942,118.53398960113526,2.95554075496092,247585280,88.43067956349205,41.78217821782178
10,1763768058.419832,78.0212568490624,21.978743150937607,11.036047045679412,64.81584668159483,118.38274940490722,2.952476923853571,249498424,88.43067956349205,41.98469846984698
11,1763768065.564998,78.11582548068229,21.884174519317714,10.94870996643834,64.56955444812775,118.1551407814027,2.9490632611363994,251389204,88.43067956349205,42.18181818181818
12,1763768071.747586,78.2263722185789,21.773627781421098,10.866312232645335,64.26088833808899,117.8673769235611,2.9454963473592706,253304864,88.43067956349205,42.41224122412241
1,1763778064.607933,0.0,100.0,0.03340365143624592,0.12044215202331539,0.13896979808807372,4.760994263862333,436684,0.0,0.0
2,1763778065.089907,0.0,100.0,0.047244370603632256,0.1229755401611328,0.1389148426055908,4.845468053491827,500916,0.0,0.0
3,1763778065.574212,0.0,100.0,0.05766865945308008,0.13170361518859863,0.1396798372268677,4.919392523364486,565877,0.0,0.0
4,1763778066.076631,0.0,100.0,0.06065699886333057,0.13041238784790035,0.14006738662719728,4.9411764705882355,630887,0.0,0.0
5,1763778066.5816221,0.0,100.0,0.06548134492448539,0.13218578100204467,0.1433468890190125,4.952066115702479,695927,0.0,0.0
6,1763778067.1741471,0.0,100.0,0.06865356891890845,0.13281738758087158,0.14452776908874498,4.951130561633844,760452,0.0,0.0
7,1763778067.6701598,0.0,100.0,0.07175920898816229,0.13494360446929932,0.14759972095489501,4.941214892227302,825209,0.0,0.0
8,1763778068.2475789,0.0,100.0,0.0734505360808696,0.13436558246612548,0.14737735271453856,4.964601769911504,889752,0.0,0.0
1,1763778072.7681222,44.650499286733236,55.349500713266764,0.05987636679079325,0.24586744308471656,0.40331335067749025,3.6659058487874465,2093440,0.0,8.303703703703704
2,1763778073.3418891,45.95879556259905,54.04120443740095,0.06442280736349905,0.25354820489883423,0.383034372329712,3.6415742208135233,2400107,0.0,8.56547619047619
3,1763778073.9137,47.75390625,52.24609375,0.06754158803960308,0.25610607862472534,0.37600609064102175,3.602294921875,2719127,0.0,9.20855614973262
4,1763778074.490979,49.90921470721743,50.09078529278257,0.06915344409492413,0.2490672469139099,0.37040753364562956,3.550385837494326,2964649,0.0,9.911458333333334
5,1763778075.073133,51.496497558904686,48.50350244109531,0.07105619526294052,0.24955153465270996,0.36761765480041503,3.520696242835916,3253760,0.0,10.857142857142858
6,1763778075.759445,53.04780876494024,46.95219123505976,0.07199008802018793,0.24518392086029056,0.3652107238769532,3.4828685258964143,3530532,0.0,11.644670050761421
7,1763778076.461687,54.386951631046124,45.613048368953876,0.07387555785334687,0.24661611318588247,0.3636689591407776,3.4548181477315336,3829921,0.0,12.456852791878173
8,1763778077.159053,55.4767812832329,44.523218716767104,0.07447059760487532,0.24077780246734615,0.3631744384765625,3.4319390287132223,4102601,0.0,13.1010101010101
1,1763778080.981853,58.861127251597914,41.13887274840209,0.06915609736833235,0.24907594919204706,0.3631143569946289,3.3368680999418943,4816603,92.44907407407406,13.424242424242424
2,1763778081.771481,58.37542087542088,41.62457912457913,0.07099016075985198,0.24762620925903292,0.36209656715393057,3.3549382716049383,4941880,92.44907407407406,13.570707070707071
3,1763778082.446589,58.136696501220506,41.863303498779494,0.07226570201560285,0.24468792676925621,0.3614584231376647,3.3654732845131545,5059739,92.44907407407406,13.727272727272727
4,1763778083.163445,57.84647629028032,42.15352370971968,0.07346690990926709,0.24089401960372908,0.3603886985778809,3.3768666492009434,5171703,92.44907407407406,13.808080808080808
5,1763778083.8572218,57.818642993024724,42.18135700697527,0.0745264370228266,0.23905663490295387,0.35848505020141586,3.381991122384274,5305023,92.44907407407406,13.924242424242424
6,1763778084.566059,57.874692874692876,42.125307125307124,0.07525656765157526,0.23626259565353372,0.3572460103034973,3.383169533169533,5429411,92.44907407407406,14.02020202020202
7,1763778085.2090392,57.8684429641965,42.131557035803496,0.07703349558255243,0.23662035465240477,0.3567819213867188,3.3865826097299867,5524466,92.44907407407406,14.1010101010101
8,1763778085.818294,58.109200046173385,41.890799953826615,0.07828077862090166,0.2362255334854125,0.35567887783050495,3.3819692947016047,5616363,92.44907407407406,14.217171717171718
1,1763778089.353764,61.626861197161986,38.373138802838014,0.07162642852998201,0.2290940761566161,0.34715940952301066,3.2945937843509543,6523985,55.30555555555556,14.3989898989899
2,1763778089.9354172,61.531715872551885,38.468284127448115,0.07264065788954448,0.22831478118896484,0.34522334098815877,3.2999123063431743,6750056,55.30555555555556,14.525252525252526
3,1763778090.622911,61.85459377372817,38.14540622627183,0.07352721333594239,0.23120582103729248,0.34450516700744627,3.2947038724373576,6912718,55.30555555555556,14.61111111111111
4,1763778091.364882,62.11616722160562,37.88383277839438,0.07474301245492165,0.23337821960449218,0.3427785158157344,3.291620421753607,7150074,55.30555555555556,14.732323232323232
5,1763778092.0663402,62.52476139023951,37.47523860976049,0.07540654236618172,0.23279571533203125,0.34118652343750083,3.288492706645057,7348172,55.30555555555556,14.954545454545455
6,1763778092.745018,62.88198103266597,37.11801896733404,0.07573180256033932,0.2313470840454101,0.3389228630065915,3.2846856340007027,7533565,55.30555555555556,15.075757575757576
7,1763778093.3446589,63.17278025368529,36.827219746314704,0.07610863187683335,0.22990230321884153,0.3365170860290527,3.2813678436750084,7715739,55.30555555555556,15.207070707070708
8,1763778093.930309,63.553359021611655,36.44664097838834,0.07630653438465862,0.2283381581306457,0.335134394168853,3.2749204221812698,7896325,55.30555555555556,15.378787878787879
1,1763778154.560243,67.38264580369844,32.61735419630156,0.11284569332304584,0.25152585506439196,1.4160035824775685,3.149644381223329,9406018,82.65046296296296,16.217171717171716
2,1763778167.647531,67.20534967957649,32.79465032042352,0.1369637629221196,0.29696547985076904,2.6836511015892124,3.156798551128448,9659038,82.65046296296296,16.606060606060606
3,1763778178.325644,67.25217864923746,32.74782135076253,0.15980294913313228,0.4695324182510366,2.70216956615448,3.156998910675381,9869995,82.65046296296296,16.8989898989899
4,1763778188.973492,67.26776683524088,32.732233164759116,0.17822383877632622,0.791969621181488,2.790950424671154,3.1566409369177535,10148680,82.65046296296296,17.232323232323232
5,1763778198.469845,67.3119541128927,32.688045887107286,0.19569154098686284,0.923451459407806,2.8292573189735415,3.156172598096728,10381463,82.65046296296296,17.48989898989899
6,1763778208.790378,67.399477474033,32.600522525966994,0.21392002329349002,1.0506178855895991,2.847174110412597,3.155929395271777,10661441,82.65046296296296,17.7979797979798
7,1763778219.1638741,67.41804558226663,32.58195441773338,0.23285175522081636,1.21437861919403,2.922836341857912,3.156977833281299,10899072,82.65046296296296,18.106060606060606
8,1763778232.228857,67.4592017602836,32.5407982397164,0.24843839776886828,1.3221302032470703,2.9234197616577147,3.1579976774035816,11148382,82.65046296296296,18.439393939393938
1,1763778252.557384,66.61519797066285,33.38480202933716,0.2316818816324993,1.203578698635101,2.8542913842201143,3.1850667254880336,12113132,92.17129629629629,18.59090909090909
2,1763778255.470892,66.11117142546955,33.88882857453046,0.23568130635681997,1.190359425544739,2.8418839931488065,3.199978286830963,12257148,92.17129629629629,18.671717171717173
3,1763778258.6107142,65.76711377117512,34.23288622882488,0.2416322688050383,1.1865765571594222,2.8317411041259795,3.211296959333084,12381424,92.17129629629629,18.737373737373737
4,1763778262.371401,65.50726162913071,34.49273837086929,0.24858932855429838,1.2014518976211537,2.828632395267487,3.219795832456325,12508134,92.17129629629629,18.818181818181817
5,1763778267.6540108,65.42979868550432,34.57020131449568,0.2521132573709783,1.189179325103759,2.8153543138504027,3.222843243802722,12601483,92.17129629629629,18.853535353535353
6,1763778273.557645,65.32627506871627,34.67372493128372,0.2554107175198104,1.1829212307929993,2.8067938566207835,3.227323628219485,12719002,92.17129629629629,18.91919191919192
7,1763778279.6960661,65.32124793429817,34.67875206570184,0.25807173401706834,1.171276140213012,2.7962054729461645,3.22930542340628,12849002,92.17129629629629,18.994949494949495
8,1763778284.716086,65.20539848290808,34.79460151709191,0.2612398423862955,1.1590582489967352,2.7586390113830617,3.233917840606837,12950328,92.17129629629629,19.075757575757574
1,1763778333.7802188,67.56708725786386,32.432912742136125,0.2569148229603575,1.1731724858283996,2.8281222295761115,3.1571885551803804,14447365,58.87037037037036,19.454545454545453
2,1763778344.80948,67.49156848145066,32.508431518549344,0.2717920010174774,1.26181960105896,2.864193916320805,3.1604835530638167,14649624,58.87037037037036,19.681818181818183
3,1763778357.131485,67.4452743836622,32.55472561633781,0.2861393110198599,1.3496601581573486,2.919259119033816,3.163075860282371,14819409,58.87037037037036,19.88888888888889
4,1763778369.1079428,67.48053936790166,32.519460632098344,0.30137372650755956,1.4438950061798088,2.9526744842529298,3.1628312561146794,15019435,58.87037037037036,20.015151515151516
5,1763778383.810698,67.46497777032128,32.53502222967872,0.32159597068092544,1.588469278812409,3.1179681777954107,3.1640801946145456,15168322,58.87037037037036,20.171717171717173
6,1763778401.286698,67.53681946053285,32.46318053946715,0.33195793671105334,1.6346747040748604,3.1417399859428436,3.1634122124772466,15343208,58.87037037037036,20.383838383838384
7,1763778414.257608,67.61080728103829,32.389192718961716,0.34460612508522986,1.6900744915008552,3.183637399673473,3.1618643376050937,15530947,58.87037037037036,20.505050505050505
8,1763778428.220136,67.6933607118412,32.30663928815879,0.355892563037079,1.7274019241333005,3.1966581439971904,3.1605266336514073,15690668,58.87037037037036,20.646464646464647
1,1763778432.351147,69.00037579857197,30.999624201428034,0.3412610701446648,1.6670243382453898,3.1455681347846984,3.110259301014656,16941703,93.4537037037037,20.853535353535353
2,1763778433.042807,68.95077334919691,31.049226650803092,0.33922478048699306,1.6562299132347107,3.1409405589103674,3.111168947055324,17202657,93.4537037037037,21.01010101010101
3,1763778433.739541,69.0251167579892,30.974883242010808,0.33665555117826695,1.6446788311004639,3.1247095584869236,3.1096238002427095,17478013,93.4537037037037,21.2020202020202
4,1763778434.4239511,69.15299850892825,30.84700149107175,0.3340116942471217,1.63792963027954,3.1152861309051523,3.106738916972761,17732042,93.4537037037037,21.363636363636363
5,1763778435.01891,69.29988499137436,30.700115008625644,0.33118338450198204,1.6229990243911732,3.1111554598808295,3.1033640023001725,17993624,93.4537037037037,21.626262626262626
6,1763778435.705964,69.51072290867775,30.489277091322254,0.3282092879177782,1.6086608886718745,3.0977243614196754,3.097642380343701,18208965,93.4537037037037,21.893939393939394
7,1763778436.391387,69.71536868704594,30.28463131295406,0.3254739411050521,1.598890447616576,3.08871084213256,3.0918120240058964,18415128,93.4537037037037,22.035353535353536
8,1763778436.9821749,69.97951886694206,30.020481133057935,0.32275680082552044,1.588604640960693,3.0807590866088863,3.0843197833859826,18546089,93.4537037037037,22.146464646464647
1,1763778440.7432609,71.03340292275574,28.96659707724426,0.3097783205233561,1.5206003785133362,3.0095450401306163,3.043971816283925,19754536,50.207754629629626,22.373737373737374
2,1763778441.7672389,70.95940005171968,29.04059994828032,0.3090712868692587,1.5061359405517578,3.0051509141922064,3.0460628394103955,20083250,50.207754629629626,22.535353535353536
3,1763778442.454298,70.91951078952422,29.08048921047576,0.30718100534294845,1.4978356838226314,2.9977409815788207,3.047224178779535,20386229,50.207754629629626,22.681818181818183
4,1763778443.3922071,70.95864363809223,29.041356361907777,0.3056932447225238,1.4830634355545038,2.985785870552062,3.0477578830613217,20666027,50.207754629629626,22.858585858585858
5,1763778443.9949582,70.97179076845838,29.028209231541624,0.30377778479084055,1.4708946704864492,2.9783318042755123,3.0490759044839812,21014583,50.207754629629626,23.050505050505052
6,1763778444.587795,71.00422570221228,28.99577429778772,0.3019313006118966,1.4611611604690533,2.970017728805532,3.048595575441213,21317412,50.207754629629626,23.141414141414142
7,1763778445.500117,71.00985221674877,28.99014778325123,0.3006509692504488,1.4508823752403257,2.963489596843719,3.049353448275862,21623920,50.207754629629626,23.292929292929294
8,1763778446.0866072,71.05383559554674,28.946164404453256,0.29876674317869995,1.444003057479858,2.9608304214477537,3.049077321946012,21901847,50.207754629629626,23.40909090909091
1,1763778449.81535,71.94815691481683,28.051843085183155,0.2864326745124577,1.3908211231231697,2.9265647459030157,3.0146061253355656,23158724,91.61574074074075,23.52020202020202
2,1763778451.848438,71.88331949732346,28.11668050267655,0.2895713579343131,1.4076472282409669,2.9240641307830813,3.0167177167721064,23441587,91.61574074074075,23.63131313131313
3,1763778453.8911989,71.87127532777116,28.128724672228845,0.29213676568875757,1.4159632325172433,2.921942036151879,3.018332481979681,23788685,91.61574074074075,23.772727272727273
4,1763778455.8821802,71.91014394961763,28.089856050382366,0.29472114431311086,1.4115374803543093,2.9181047582626354,3.017853126405758,24078835,91.61574074074075,23.893939393939394
5,1763778456.8892958,71.93065581537948,28.069344184620533,0.2940861709394524,1.4055445671081521,2.9139901447296146,3.0183951615150924,24373042,91.61574074074075,24.01010101010101
6,1763778458.308307,71.96507032912372,28.03492967087628,0.29444236788577205,1.3986145019531249,2.9087240076065046,3.01823859397021,24655171,91.61574074074075,24.085858585858585
